,Acinar,Ductal_term,Ductal_CRISP3,Cancer_A,Ductal_MHCII,Cancer_B,mDCs_A,Ductal_APOL1,Tuft,mDCs_B,pDCs,Endocrine,Endothelial,Macro_A,Mast,Macro_B,T_NK,Mono,RBC,Fibro
345,0.013802241,0.02549374,0.01661152,0.8132786,0.055074558,0.03911896,0.028982582,0.007377066,0.000233967,2.49E-05,1.73E-06,1.27E-07,5.88E-09,1.24E-08,1.51E-09,3.50E-11,2.34E-11,1.69E-11,1.28E-11,1.04E-11
346,0.06799875,0.25623342,0.14353688,0.2039622,0.104194164,0.14651385,0.043252207,0.016285943,0.011971775,0.00383448,0.001086805,0.000524874,0.000140364,0.000315171,8.03E-05,1.68E-05,1.52E-05,1.41E-05,1.20E-05,1.07E-05
347,0.06778304,0.18474533,0.14153759,0.15341537,0.08248709,0.25048763,0.06126968,0.024579376,0.018524816,0.008379817,0.002483677,0.00139554,0.000545334,0.00158985,0.000394042,8.64E-05,8.37E-05,8.21E-05,6.84E-05,6.12E-05
348,0.06999022,0.16493267,0.13742451,0.25314993,0.1163208,0.16726837,0.05394737,0.021641536,0.010137766,0.003302401,0.000994292,0.000399873,0.000106584,0.000266691,6.97E-05,1.14E-05,1.04E-05,1.01E-05,8.16E-06,7.25E-06
349,0.000436425,0.34040594,4.47E-05,0.6567283,0.001173363,0.001121715,7.87E-05,1.00E-05,7.21E-07,4.11E-09,5.82E-12,7.62E-14,4.87E-17,2.86E-17,8.16E-19,1.32E-21,5.46E-22,7.34E-23,9.89E-23,8.04E-23
350,0.001101055,0.26641423,7.27E-05,0.7163238,0.004769256,0.010323077,0.00088151,0.000107616,6.72E-06,5.04E-08,1.59E-10,2.85E-12,2.42E-15,7.27E-15,2.20E-16,2.01E-19,1.00E-19,1.61E-20,2.15E-20,1.79E-20
351,0.04242813,0.23204738,0.08745865,0.28324547,0.07155348,0.2083209,0.04645904,0.016134366,0.009112902,0.00241272,0.000466342,0.000188647,3.44E-05,0.000108345,2.02E-05,2.37E-06,2.11E-06,1.75E-06,1.51E-06,1.32E-06
352,0.029623749,0.17994656,0.11975468,0.17547843,0.09939685,0.28827894,0.06537453,0.021481007,0.014232989,0.004690474,0.000739764,0.000388981,9.45E-05,0.000430923,5.90E-05,6.69E-06,6.63E-06,5.95E-06,5.05E-06,4.35E-06
353,0.03024349,0.29820952,0.048164666,0.34977695,0.023867486,0.20778182,0.026230292,0.008953162,0.005211415,0.001296967,0.000168794,5.93E-05,8.61E-06,2.25E-05,3.64E-06,3.93E-07,3.29E-07,2.29E-07,2.12E-07,1.80E-07
354,0.06590917,0.25379366,0.08165475,0.24232924,0.037003063,0.23922846,0.04230843,0.01732952,0.012508328,0.004866056,0.001445037,0.000688961,0.000199026,0.000491962,0.000137286,2.75E-05,2.44E-05,2.05E-05,1.83E-05,1.64E-05
355,0.1006814,0.2741137,0.08362972,0.24686505,0.092689216,0.13456665,0.038822282,0.01554346,0.009142604,0.002571396,0.000818576,0.000297454,6.49E-05,0.000125429,4.12E-05,7.27E-06,6.06E-06,5.06E-06,4.42E-06,4.11E-06
356,0.039521076,0.42377266,0.058276385,0.36929613,0.030702237,0.06042755,0.011672212,0.003812492,0.002061546,0.000396082,4.57E-05,1.26E-05,1.45E-06,1.46E-06,2.81E-07,4.30E-08,3.18E-08,2.06E-08,1.90E-08,1.69E-08
357,0.019784827,0.20690438,0.05820338,0.4052294,0.038032614,0.21878998,0.0370492,0.010851484,0.004188366,0.000835463,8.62E-05,2.83E-05,3.12E-06,1.17E-05,1.35E-06,9.43E-08,8.23E-08,6.03E-08,5.26E-08,4.37E-08
358,0.059244685,0.15262172,0.07892336,0.32317513,0.1519495,0.14391972,0.061003156,0.021173239,0.006160089,0.001344485,0.000324495,9.14E-05,1.38E-05,4.25E-05,9.59E-06,8.24E-07,7.00E-07,5.93E-07,5.00E-07,4.43E-07
359,0.0720384,0.15154229,0.18276027,0.17306785,0.13656484,0.17756063,0.058965348,0.024613712,0.013551758,0.005563275,0.00164641,0.000789965,0.000281889,0.000706273,0.000180394,3.71E-05,3.60E-05,3.73E-05,2.98E-05,2.65E-05
360,0.09745156,0.12395541,0.12720154,0.20471,0.16617392,0.16586766,0.06738876,0.028622633,0.011588793,0.004128938,0.001536829,0.000555219,0.000164496,0.00042842,0.000135184,2.12E-05,1.94E-05,1.98E-05,1.59E-05,1.43E-05
361,0.13297647,0.13495386,0.07259509,0.2194972,0.22213842,0.12272,0.06153914,0.023533806,0.007236114,0.001803235,0.000691869,0.000165136,3.13E-05,7.89E-05,2.82E-05,3.00E-06,2.49E-06,2.20E-06,1.87E-06,1.73E-06
362,0.002312815,0.2169747,0.43343464,0.20788585,0.040283814,0.08659336,0.010089026,0.00173563,0.000590072,9.86E-05,1.01E-06,4.10E-07,3.15E-08,7.85E-08,1.39E-09,1.06E-10,1.01E-10,7.96E-11,6.50E-11,4.48E-11
363,0.02690838,0.15523258,0.27196848,0.11963561,0.10894292,0.23973563,0.05043116,0.01586614,0.007679605,0.003028515,0.000258852,0.000131505,3.61E-05,0.000125796,1.13E-05,1.67E-06,1.66E-06,1.62E-06,1.33E-06,1.10E-06
364,0.17573865,0.13252726,0.0450134,0.31714806,0.14537801,0.10342781,0.051970933,0.021980096,0.004901626,0.001215412,0.000527295,9.75E-05,1.82E-05,3.36E-05,1.60E-05,1.77E-06,1.38E-06,1.17E-06,9.68E-07,9.34E-07
365,0.104250595,0.2885317,0.056181736,0.23939118,0.07782862,0.1592511,0.04089837,0.017346788,0.011223557,0.003194897,0.001112529,0.000405269,8.70E-05,0.000187941,6.86E-05,1.10E-05,9.20E-06,7.20E-06,6.58E-06,6.22E-06
366,0.007752942,0.1750842,0.00652291,0.5344304,0.05595965,0.16961426,0.04129455,0.007878418,0.001371398,8.66E-05,4.07E-06,5.81E-07,1.10E-08,1.10E-07,7.45E-09,6.67E-11,5.08E-11,2.38E-11,2.45E-11,2.07E-11
367,0.04842761,0.09770435,0.2602587,0.21331732,0.120365344,0.17598665,0.051483653,0.020816443,0.007390423,0.003231938,0.00052822,0.000218994,7.02E-05,0.000150943,2.71E-05,4.89E-06,4.73E-06,5.26E-06,3.88E-06,3.27E-06
368,0.11750257,0.056007266,0.26586318,0.13716617,0.12862921,0.19298013,0.059693523,0.025958708,0.008525636,0.005604571,0.001117291,0.000362055,0.000174806,0.000265804,7.13E-05,1.69E-05,1.58E-05,1.98E-05,1.36E-05,1.18E-05
369,0.11129747,0.2025077,0.12751953,0.19300933,0.16396941,0.12068342,0.04617637,0.018961882,0.010467271,0.003152274,0.001239752,0.000470643,0.000122325,0.000263173,9.03E-05,1.69E-05,1.50E-05,1.43E-05,1.20E-05,1.10E-05
370,0.057479724,0.20110959,0.26144704,0.17404005,0.09692876,0.13964246,0.03982659,0.015194817,0.008990616,0.003663201,0.000774077,0.00040176,0.000135768,0.000253206,5.21E-05,1.37E-05,1.32E-05,1.32E-05,1.08E-05,9.33E-06
371,0.027456116,0.23303868,0.3326721,0.13039494,0.100639395,0.13065772,0.029648237,0.00878155,0.004934987,0.00153387,0.000128638,6.24E-05,1.42E-05,3.17E-05,2.99E-06,5.62E-07,5.37E-07,5.09E-07,4.21E-07,3.47E-07
372,3.08E-06,0.009380852,0.9782365,0.012356426,1.87E-05,4.12E-06,2.18E-07,5.59E-09,5.33E-11,2.64E-12,4.94E-17,3.75E-18,1.39E-20,1.85E-22,6.22E-26,7.89E-27,3.17E-27,1.87E-27,1.09E-27,5.36E-28
373,0.07669764,0.105324395,0.17971046,0.17766912,0.11406138,0.21995394,0.06946532,0.031036125,0.014050421,0.007009595,0.002103431,0.000966673,0.000406979,0.001008564,0.000273476,5.71E-05,5.58E-05,6.11E-05,4.69E-05,4.17E-05
374,0.07012146,0.06438402,0.22697118,0.22255135,0.10866976,0.2009767,0.06481436,0.028148307,0.00778801,0.004052942,0.000822116,0.000285897,0.000110861,0.000214075,4.91E-05,8.86E-06,8.37E-06,9.78E-06,6.91E-06,5.97E-06
375,0.09780914,0.22904328,0.14242013,0.24357297,0.13439006,0.092036754,0.0353664,0.014356094,0.007563788,0.002155303,0.000751705,0.000282278,6.89E-05,0.000114371,3.76E-05,7.92E-06,6.80E-06,6.41E-06,5.29E-06,4.78E-06
376,0.12609206,0.100938536,0.13295634,0.22817138,0.23964088,0.09346902,0.04960169,0.02058712,0.005925378,0.001762966,0.000586012,0.000142468,3.41E-05,6.02E-05,2.02E-05,2.90E-06,2.44E-06,2.57E-06,1.96E-06,1.76E-06
377,0.08482533,0.046720512,0.2676416,0.11038352,0.34751934,0.08290782,0.041457515,0.014034597,0.003137058,0.001203786,0.000125315,2.59E-05,6.46E-06,8.76E-06,1.51E-06,2.21E-07,1.98E-07,2.32E-07,1.61E-07,1.36E-07
378,0.043288454,0.15085852,0.24244902,0.157303,0.08928041,0.22675115,0.053026713,0.019692833,0.010555526,0.004839798,0.000808723,0.000435953,0.000154418,0.000425318,6.79E-05,1.36E-05,1.37E-05,1.41E-05,1.12E-05,9.54E-06
379,0.01910432,0.098957285,0.5676725,0.18968399,0.098268494,0.018450784,0.005890412,0.00158318,0.000313208,7.25E-05,2.67E-06,5.61E-07,7.47E-08,4.23E-08,3.06E-09,5.88E-10,4.69E-10,4.83E-10,3.38E-10,2.62E-10
380,0.008484997,0.09069169,0.121329844,0.122296445,0.044177547,0.50612867,0.07071987,0.01935558,0.010933051,0.004784929,0.000336968,0.000214605,5.66E-05,0.00045073,2.83E-05,2.22E-06,2.44E-06,2.29E-06,1.87E-06,1.47E-06
381,0.000167451,0.007791448,0.002284145,0.5825077,0.01575522,0.23826668,0.13512045,0.017696483,0.000382095,2.77E-05,4.64E-07,8.05E-08,1.08E-09,6.76E-08,1.01E-09,1.81E-12,1.63E-12,7.74E-13,7.61E-13,5.27E-13
382,0.028350344,0.002731204,0.13853095,0.26362777,0.1736582,0.16596246,0.1687637,0.055689696,0.001580291,0.001021547,6.92E-05,7.55E-06,2.04E-06,4.36E-06,5.76E-07,2.54E-08,2.25E-08,3.19E-08,1.81E-08,1.40E-08
383,0.060504552,0.07529138,0.24056819,0.227782,0.089932665,0.20878214,0.058235377,0.025293438,0.007834199,0.004158485,0.000819112,0.000320236,0.000125995,0.000250613,5.42E-05,1.05E-05,1.00E-05,1.16E-05,8.29E-06,7.07E-06
384,0.0674073,0.112516,0.2143568,0.20441237,0.20253763,0.11796422,0.04952154,0.020125877,0.007501345,0.002627759,0.000589294,0.000212695,5.95E-05,0.000120768,2.70E-05,4.57E-06,4.26E-06,4.56E-06,3.47E-06,3.03E-06
385,0.097175814,0.13735688,0.25015217,0.08905773,0.16194622,0.17607641,0.05220823,0.019692387,0.010125015,0.004475948,0.000847195,0.000350863,0.000134624,0.00027829,5.84E-05,1.42E-05,1.35E-05,1.45E-05,1.14E-05,1.02E-05
386,0.10060302,0.17480385,0.15835339,0.16318491,0.22434407,0.107235484,0.043528255,0.01672701,0.007892705,0.002237159,0.00065348,0.000218884,5.26E-05,0.000113811,3.07E-05,5.01E-06,4.45E-06,4.42E-06,3.57E-06,3.22E-06
387,0.07152516,0.24876666,0.20928472,0.18652387,0.08503524,0.1264183,0.038506657,0.015028153,0.011337597,0.004512466,0.001341176,0.000741054,0.000264287,0.000437458,0.00011928,3.71E-05,3.45E-05,3.35E-05,2.80E-05,2.48E-05
388,0.103008926,0.11528299,0.121937834,0.23794153,0.25082585,0.093774244,0.04971584,0.019499378,0.005812512,0.001514328,0.000471034,0.000118679,2.41E-05,5.03E-05,1.51E-05,1.84E-06,1.56E-06,1.57E-06,1.23E-06,1.10E-06
389,9.38E-07,0.001035769,0.007464613,0.5444652,0.001451808,0.3788492,0.06317744,0.003525228,2.77E-05,2.21E-06,1.31E-09,4.01E-10,3.58E-12,5.81E-10,3.78E-13,2.05E-16,2.70E-16,1.44E-16,1.10E-16,5.24E-17
390,0.004396923,0.013968042,0.02971898,0.17024991,0.03456504,0.46746385,0.20975345,0.05920609,0.006503206,0.002910161,0.000372886,0.000166484,3.65E-05,0.000629621,5.17E-05,1.57E-06,1.73E-06,1.55E-06,1.28E-06,1.04E-06
391,0.022620995,0.005402373,0.16774349,0.1602492,0.07111662,0.37653223,0.14029093,0.049492467,0.003274221,0.002953111,0.000199269,4.22E-05,1.69E-05,5.76E-05,6.35E-06,4.02E-07,3.98E-07,5.70E-07,3.36E-07,2.59E-07
392,0.08882686,0.029010534,0.09191831,0.21954018,0.09301204,0.2486229,0.13759054,0.06750031,0.010993959,0.006810075,0.002954812,0.000850129,0.000430114,0.001207379,0.000451792,6.16E-05,5.73E-05,6.77E-05,4.85E-05,4.50E-05
393,0.100844726,0.1152109,0.19367853,0.16143662,0.07025421,0.22934583,0.062241115,0.029790655,0.015858801,0.009953525,0.003896822,0.00203631,0.001158843,0.002348195,0.000803457,0.000244721,0.00023863,0.00026772,0.000205381,0.000185095
394,0.05154074,0.10295059,0.22266476,0.08104472,0.19586709,0.24046889,0.06714458,0.02298748,0.010132485,0.004157845,0.000501068,0.000204419,6.39E-05,0.000222645,2.92E-05,4.26E-06,4.22E-06,4.52E-06,3.55E-06,3.04E-06
395,0.040353294,0.16777252,0.28836638,0.18882492,0.108902685,0.14333577,0.038829755,0.013970003,0.006537186,0.002422201,0.000349585,0.000165392,4.63E-05,9.66E-05,1.46E-05,2.93E-06,2.85E-06,2.88E-06,2.28E-06,1.91E-06
396,0.0879788,0.13941385,0.3681253,0.16551302,0.103662536,0.08863762,0.028479656,0.011137309,0.004392979,0.002015767,0.000371612,0.000138868,5.09E-05,5.28E-05,1.20E-05,3.99E-06,3.51E-06,3.89E-06,2.92E-06,2.57E-06
397,0.000205,0.032032628,0.8779355,0.0062096,0.07970039,0.00327695,0.000589904,4.65E-05,3.33E-06,2.60E-07,6.85E-11,8.96E-12,1.86E-13,2.13E-13,3.17E-16,1.19E-17,9.65E-18,7.67E-18,5.69E-18,3.52E-18
398,0.015274413,0.071040414,0.5360548,0.1852399,0.09620771,0.07274432,0.017367464,0.004898024,0.000869028,0.000291582,8.89E-06,2.45E-06,4.30E-07,5.50E-07,3.12E-08,4.22E-09,3.75E-09,4.08E-09,2.86E-09,2.16E-09
399,0.016199533,0.04443187,0.4533027,0.23200446,0.10709644,0.11107994,0.0263843,0.007886405,0.001161522,0.000433327,1.41E-05,3.61E-06,6.64E-07,1.06E-06,6.52E-08,6.79E-09,6.18E-09,7.24E-09,4.74E-09,3.55E-09
400,0.014907822,0.06404195,0.020682272,0.2932917,0.09790773,0.31827155,0.14481592,0.038400635,0.006238855,0.001165683,0.000170729,4.65E-05,3.96E-06,4.86E-05,5.67E-06,1.33E-07,1.21E-07,8.41E-08,7.89E-08,6.75E-08
401,0.06377146,0.061094556,0.0197653,0.22497842,0.22355098,0.21251868,0.14139354,0.044427942,0.006721888,0.001244523,0.000391222,6.93E-05,6.94E-06,5.05E-05,1.33E-05,4.22E-07,3.52E-07,2.68E-07,2.45E-07,2.23E-07
402,0.025428215,0.04109928,0.08114985,0.14686549,0.06175169,0.43127987,0.1363487,0.050568547,0.013381109,0.007239677,0.001583694,0.000748003,0.000277914,0.001846949,0.000302062,2.71E-05,2.88E-05,2.96E-05,2.34E-05,2.01E-05
403,0.053017616,0.22187333,0.20276557,0.17804211,0.11527416,0.15175961,0.044746894,0.01621271,0.010781306,0.003799836,0.00080608,0.000413859,0.000123027,0.000278984,5.48E-05,1.16E-05,1.12E-05,1.07E-05,8.86E-06,7.76E-06
404,0.076327555,0.18919374,0.17436387,0.22937262,0.11787822,0.13478193,0.044717196,0.018248703,0.009725566,0.003362701,0.001031364,0.000453562,0.000135082,0.00026886,7.33E-05,1.57E-05,1.43E-05,1.41E-05,1.14E-05,1.01E-05
405,0.048278026,0.13266233,0.3536712,0.07580269,0.1443908,0.18161978,0.042351253,0.013202833,0.005468687,0.002220627,0.000179305,7.17E-05,2.13E-05,5.00E-05,5.16E-06,9.68E-07,9.25E-07,9.81E-07,7.64E-07,6.46E-07
406,0.029427556,0.10767087,0.200414,0.2492808,0.10778318,0.21075787,0.06147077,0.022061609,0.007546714,0.002785815,0.00039701,0.000181375,4.67E-05,0.000144246,2.00E-05,2.62E-06,2.58E-06,2.59E-06,2.00E-06,1.66E-06
407,0.03329796,0.14105509,0.127943,0.08968107,0.06441395,0.41200843,0.07032976,0.024044778,0.020713035,0.010504982,0.00171819,0.001088183,0.000444618,0.002236404,0.000300878,4.74E-05,4.91E-05,4.82E-05,4.03E-05,3.47E-05
408,0.07186986,0.07647826,0.21581109,0.21094564,0.12619944,0.18956143,0.06548938,0.028568674,0.008852165,0.004368694,0.000962611,0.000358737,0.00013644,0.00027737,6.53E-05,1.22E-05,1.16E-05,1.31E-05,9.60E-06,8.38E-06
409,0.10290353,0.052173737,0.25983584,0.17582193,0.1404538,0.17144999,0.059184194,0.02574456,0.006964714,0.004144998,0.000778233,0.00023043,9.88E-05,0.00014413,3.68E-05,7.63E-06,7.03E-06,8.66E-06,5.94E-06,5.10E-06
410,0.026172902,0.12490347,0.48741776,0.16244327,0.055269655,0.11208917,0.021714171,0.006681929,0.002251088,0.000947879,6.40E-05,2.62E-05,7.00E-06,9.73E-06,9.26E-07,2.12E-07,1.96E-07,2.13E-07,1.57E-07,1.25E-07
411,0.05597725,0.08358164,0.12846152,0.30997065,0.23710233,0.10038601,0.0580715,0.020683695,0.004376524,0.001072809,0.000223607,5.43E-05,9.27E-06,2.27E-05,4.63E-06,4.19E-07,3.57E-07,3.60E-07,2.74E-07,2.34E-07
412,0.13135155,0.060418136,0.2758382,0.20602976,0.19340952,0.076140046,0.03489091,0.015464881,0.004054709,0.001841692,0.000389307,9.22E-05,3.26E-05,2.86E-05,8.85E-06,2.12E-06,1.84E-06,2.25E-06,1.51E-06,1.32E-06
413,0.06281872,0.20613378,0.14897211,0.2581371,0.08945587,0.15862513,0.044365216,0.017295834,0.009459564,0.003138185,0.000825671,0.000364456,9.95E-05,0.000216052,5.22E-05,1.00E-05,9.05E-06,8.44E-06,6.94E-06,6.15E-06
414,0.05869442,0.10279402,0.090088405,0.111734144,0.06063518,0.3993124,0.086790435,0.036589783,0.02350798,0.01334258,0.004499601,0.00256295,0.001206925,0.005718012,0.001419685,0.000236048,0.0002427,0.000242591,0.000200467,0.000181632
415,0.04899275,0.085462235,0.14561349,0.32228836,0.21707943,0.09964462,0.055458732,0.019785397,0.004283294,0.001085934,0.000211632,5.51E-05,9.83E-06,2.31E-05,4.39E-06,4.28E-07,3.70E-07,3.73E-07,2.83E-07,2.40E-07
416,0.022909934,0.14983587,0.261808,0.21607634,0.08163921,0.20244849,0.04278437,0.01409739,0.005841058,0.002132535,0.000207988,0.000104946,2.63E-05,7.48E-05,7.77E-06,1.15E-06,1.14E-06,1.10E-06,8.75E-07,7.12E-07
417,0.027266622,0.25306815,0.71660435,0.002661036,0.000170258,0.000197724,2.95E-05,1.96E-06,2.86E-07,5.64E-08,3.44E-10,1.12E-10,8.09E-12,1.16E-13,5.10E-15,1.06E-14,4.12E-15,2.57E-15,2.16E-15,1.70E-15
418,0.0684007,0.1286807,0.30814895,0.22498065,0.11292892,0.10400122,0.032358933,0.012940025,0.004966837,0.001981489,0.000358514,0.000132917,4.20E-05,5.43E-05,1.16E-05,2.88E-06,2.63E-06,2.87E-06,2.12E-06,1.82E-06
419,0.052467443,0.080716796,0.51630366,0.10939297,0.09064973,0.11227076,0.025921129,0.008288012,0.002547176,0.001303067,8.90E-05,2.83E-05,9.21E-06,1.03E-05,1.21E-06,2.97E-07,2.68E-07,3.27E-07,2.24E-07,1.82E-07
420,0.043428127,0.21681154,0.44442767,0.08252417,0.05636572,0.1212695,0.02317836,0.006755802,0.003603641,0.001411621,0.000117899,5.84E-05,1.71E-05,2.45E-05,2.64E-06,8.02E-07,7.21E-07,7.40E-07,5.96E-07,4.95E-07
421,0.024207642,0.05390556,0.7564272,0.050090246,0.06333937,0.04145976,0.008223438,0.001834556,0.000366066,0.000142964,2.47E-06,5.42E-07,1.08E-07,6.77E-08,3.44E-09,7.61E-10,6.27E-10,7.56E-10,4.92E-10,3.76E-10
422,0.048617743,0.103598274,0.39935803,0.101767905,0.20144741,0.09900008,0.031652097,0.010045391,0.003203122,0.001172944,8.92E-05,2.78E-05,6.86E-06,1.10E-05,1.24E-06,2.22E-07,2.06E-07,2.24E-07,1.68E-07,1.40E-07
423,0.0522273,0.093418,0.32395896,0.18136673,0.1921612,0.100935996,0.03660924,0.013496758,0.004054862,0.001495545,0.000175911,5.61E-05,1.44E-05,2.30E-05,3.51E-06,5.95E-07,5.47E-07,6.03E-07,4.41E-07,3.69E-07
424,0.1152099,0.09752609,0.24036986,0.17350046,0.12715146,0.15023793,0.05250696,0.02438904,0.010235734,0.005522843,0.001644526,0.000645123,0.000295112,0.000442316,0.000142533,3.98E-05,3.72E-05,4.31E-05,3.16E-05,2.84E-05
425,0.102014996,0.12990026,0.16796619,0.13992028,0.20989454,0.15114976,0.05851554,0.02359988,0.010893654,0.003953406,0.001170668,0.000421728,0.000130378,0.000317115,8.62E-05,1.50E-05,1.38E-05,1.46E-05,1.15E-05,1.04E-05
426,0.12978545,0.14057337,0.10891933,0.17733453,0.23764707,0.11974726,0.05323672,0.02096965,0.00823486,0.002258704,0.000826834,0.000228704,5.14E-05,0.000123125,4.11E-05,5.45E-06,4.71E-06,4.60E-06,3.74E-06,3.43E-06
427,0.120099135,0.117567055,0.14237323,0.19456749,0.25485936,0.09544276,0.047030307,0.018896496,0.006433257,0.001851335,0.000585933,0.000153796,3.63E-05,6.91E-05,2.16E-05,3.16E-06,2.72E-06,2.84E-06,2.19E-06,1.97E-06
